0	4927598	72402	39.792	11433.5	252.19	
-0.01	4947317	52683	39.3198	10287	230.17	
-0.1	4994184	5816	27.4611	1424.59	126.58	
0	4928030	71970	39.3404	11237	271.48	
-0.01	4947595	52405	39.2006	10249.3	247.03	
-0.1	4994266	5734	27.2647	1424.99	135.48	
0	4927558	72442	39.3487	11331.1	211.65	
-0.01	4947947	52053	38.9569	10245.5	192.64	
-0.1	4994342	5658	27.2496	1385.68	105.24	
0	4928166	71834	39.1564	11254.2	248.35	
-0.01	4948334	51666	38.9465	10225.2	228.38	
-0.1	4994313	5687	27.0944	1408.49	125.07	
0	4928073	71927	39.1481	11316.2	192.06	
-0.01	4948237	51763	38.8075	10245.9	170.8	
-0.1	4994451	5549	26.9654	1367.92	90.06	
0	4928557	71443	38.7477	11252.1	272.11	
-0.01	4948255	51745	38.4525	10155.8	254.06	
-0.1	4994556	5444	26.9277	1400.86	139.74	
0	4929048	70952	38.2574	11240.5	261.82	
-0.01	4948451	51549	37.887	10111.8	237.48	
-0.1	4994478	5522	26.7188	1344.75	130.51	
0	4929310	70690	38.2687	11207.1	259.7	
-0.01	4948785	51215	38.1762	10149.7	240.54	
-0.1	4994593	5407	26.7687	1317.78	133.4	
0	4929284	70716	37.8936	11188.1	265.11	
-0.01	4948934	51066	37.9637	10147.6	242.73	
-0.1	4994544	5456	26.6118	1320.01	133.85	
0	4929301	70699	38.1375	11202.8	271.66	
-0.01	4949117	50883	37.9103	10118.2	247.04	
-0.1	4994671	5329	26.5284	1319.24	134.59	
0	4929461	70539	37.9299	11178.8	271.08	
-0.01	4949494	50506	37.5941	10035.7	245.86	
-0.1	4994601	5399	26.3912	1292.48	134.28	
0	4929600	70400	37.7477	11161.7	272.65	
-0.01	4949846	50154	37.4973	10129.6	247.15	
-0.1	4994808	5192	26.4074	1311.1	136.59	
0	4929923	70077	37.7916	11178.6	279.27	
-0.01	4949704	50296	37.5355	10140.9	253.59	
-0.1	4994587	5413	26.5178	1303.74	140.23	
0	4930002	69998	37.3672	11152.3	207.42	
-0.01	4949400	50600	37.2994	10174.7	187.27	
-0.1	4994717	5283	26.4188	1274.39	102.55	
0	4929846	70154	37.4103	11163.1	283.41	
-0.01	4949527	50473	37.147	10046.4	258.38	
-0.1	4994736	5264	26.1341	1323.39	139.66	
0	4929948	70052	37.5139	11155.3	305.66	
-0.01	4949337	50663	37.1658	10062.8	276.2	
-0.1	4994800	5200	26.173	1289.81	152.61	
0	4929475	70525	37.0578	11108.5	287.75	
-0.01	4949582	50418	37.1515	10103.8	261.13	
-0.1	4994741	5259	26.2009	1314.74	143.55	
0	4929365	70635	37.0158	11131.2	289.09	
-0.01	4949715	50285	37.0013	10006.4	263.16	
-0.1	4994795	5205	26.2012	1271.46	143.41	
0	4930126	69874	37.0298	11065.6	223.21	
-0.01	4949555	50445	36.8569	10186.5	204.68	
-0.1	4994828	5172	26.0474	1314.94	112.82	
0	4929947	70053	37.1083	11098.5	227.4	
-0.01	4949338	50662	36.8867	10027.7	215.19	
-0.1	4994886	5114	26.0503	1226.49	107.13	
0	4930576	69424	36.8651	11129.6	286.9	
-0.01	4949829	50171	36.8185	10008.6	267.84	
-0.1	4994765	5235	26.1059	1287.22	147.29	
0	4929984	70016	37.1768	11097.7	297.91	
-0.01	4949987	50013	36.8048	9994.67	270.56	
-0.1	4994798	5202	25.9468	1266.11	149.43	
0	4929564	70436	37.1771	11114.6	202.78	
-0.01	4950064	49936	36.7589	10039.4	179.27	
-0.1	4994721	5279	26.0498	1262.94	97.29	
0	4930229	69771	37.0658	11101.4	245.16	
-0.01	4950071	49929	36.5306	10007.7	210.66	
-0.1	4994728	5272	25.9925	1291.53	121.34	
0	4930015	69985	36.8372	11151.2	308.86	
-0.01	4950255	49745	36.7602	10028.6	279.07	
-0.1	4994934	5066	25.9148	1250.87	149.6	
0	4930457	69543	37.0481	11112.7	317.34	
-0.01	4950285	49715	36.9239	10047.1	289.37	
-0.1	4994726	5274	26.0324	1246.66	161.01	
0	4929653	70347	36.8905	11146.2	335.82	
-0.01	4949966	50034	36.9361	10065.3	312.38	
-0.1	4994815	5185	25.999	1256.94	169.34	
0	4930189	69811	36.8602	11089.3	199.57	
-0.01	4950135	49865	36.7512	9940.3	177.6	
-0.1	4994790	5210	26.0089	1264.27	96.62	
0	4929950	70050	36.8365	11165.7	325.39	
-0.01	4950390	49610	36.932	10010.4	296.83	
-0.1	4994960	5040	25.9886	1250.13	162.21	
0	4929429	70571	37.1603	11108	225.04	
-0.01	4950366	49634	36.8354	10142.6	205.81	
-0.1	4994881	5119	25.9552	1231.4	105.33	
0	4929761	70239	37.0048	11141	350.19	
-0.01	4949952	50048	36.8822	10044	315.64	
-0.1	4994993	5007	25.8873	1231.92	167.31	
0	4929946	70054	37.2246	11063.7	346.51	
-0.01	4950071	49929	36.9744	9956.29	307.81	
-0.1	4994826	5174	25.9827	1264.44	166.68	
0	4930250	69750	37.1671	11045.2	346.8	
-0.01	4950228	49772	37.1327	10027.2	314.79	
-0.1	4994878	5122	25.9095	1257.99	169.02	
0	4929631	70369	36.9798	11113.2	231.9	
-0.01	4949860	50140	37.1422	10001.8	229.47	
-0.1	4994875	5125	26.0013	1249.46	111.73	
0	4930298	69702	37.1125	11057.3	190.51	
-0.01	4949836	50164	37.1694	10000.2	174.35	
-0.1	4994712	5288	25.8964	1255.19	92.7	
0	4929698	70302	37.3063	11170.5	364.4	
-0.01	4950507	49493	37.2353	9948.59	329.32	
-0.1	4995143	4857	26.0116	1243	175.36	
0	4929860	70140	37.3752	11169.9	236.57	
-0.01	4950479	49521	37.0243	9986.75	217.28	
-0.1	4994886	5114	26.0064	1239.44	111.51	
0	4929774	70226	37.2398	11082.8	238.67	
-0.01	4950200	49800	36.9255	10006.2	210.36	
-0.1	4994919	5081	25.9522	1238.09	101.63	
0	4929494	70506	37.7073	11142.8	375.82	
-0.01	4950505	49495	37.3337	9966.7	335.02	
-0.1	4994860	5140	26.1355	1238.88	179.6	
0	4929615	70385	37.624	11107.9	370.19	
-0.01	4950205	49795	37.3423	9989.86	341.07	
-0.1	4994957	5043	26.0546	1222.77	181.86	
0	4929611	70389	37.4822	11205.7	383.28	
-0.01	4950182	49818	37.1938	10016.5	341.73	
-0.1	4994839	5161	25.8642	1250.81	173.5	
0	4929499	70501	37.4804	11083.8	379.55	
-0.01	4949829	50171	37.2696	10049.7	344.21	
-0.1	4994953	5047	25.971	1207.01	183.42	
0	4929480	70520	37.7057	11208.6	415.24	
-0.01	4950286	49714	37.14	10025.5	369.55	
-0.1	4994971	5029	26.0293	1237.53	197.88	
0	4929800	70200	37.5752	11081.3	389.2	
-0.01	4950398	49602	37.3473	9988.42	348.46	
-0.1	4994953	5047	26.1474	1202.96	184.38	
0	4929303	70697	37.5363	11163.1	392.46	
-0.01	4950040	49960	37.4668	10088.5	358.91	
-0.1	4994830	5170	26.0561	1227.85	187.53	
0	4929344	70656	37.6079	11144.1	396.44	
-0.01	4950626	49374	37.3986	10027.6	357.15	
-0.1	4994930	5070	26.0641	1236.27	188.48	
0	4929251	70749	37.8665	11158	395.16	
-0.01	4950452	49548	37.7155	9906	361.09	
-0.1	4995068	4932	26.1346	1262.55	192.5	
0	4929252	70748	37.6406	11174.3	431.05	
-0.01	4950360	49640	37.6867	10002.9	389.36	
-0.1	4994901	5099	25.9894	1201.44	202.96	
0	4929161	70839	37.5347	11198.5	402.19	
-0.01	4950616	49384	37.6485	9938.39	361.54	
-0.1	4994866	5134	26.0751	1218.48	190	
0	4928701	71299	37.7399	11170.5	281.46	
-0.01	4949973	50027	37.8382	10000.4	276.89	
-0.1	4994887	5113	26.1589	1186.66	126.53	
0	4929364	70636	38.0534	11162.7	411.77	
-0.01	4950380	49620	37.4921	9938.48	371.35	
-0.1	4995004	4996	26.1588	1228.32	197.23	
0	4928918	71082	37.9519	11155.7	416.64	
-0.01	4950484	49516	37.9166	9958.68	377.09	
-0.1	4995009	4991	26.1347	1187.53	198.49	
0	4929421	70579	37.8851	11176.1	232.26	
-0.01	4949905	50095	37.6485	10006.6	213.74	
-0.1	4994846	5154	26.2575	1207.22	114.53	
0	4929309	70691	37.8855	11166.7	419.5	
-0.01	4950431	49569	37.7784	10008.7	383.04	
-0.1	4994895	5105	26.0935	1198.83	200.41	
0	4929524	70476	37.9178	11218.9	448.56	
-0.01	4950039	49961	37.9047	9963.82	408.53	
-0.1	4994959	5041	26.2624	1219.12	215.82	
0	4928896	71104	38.3582	11254	432.83	
-0.01	4950605	49395	37.8247	9999.76	379.09	
-0.1	4995038	4962	25.9812	1191.38	194.36	
0	4928720	71280	38.1273	11223.2	427.16	
-0.01	4950473	49527	37.5839	10011.5	382.93	
-0.1	4994896	5104	26.1758	1164.52	203.31	
0	4929255	70745	38.0431	11240.3	434.78	
-0.01	4949874	50126	37.6015	10046.1	387.07	
-0.1	4995049	4951	26.2618	1249.23	206.32	
0	4929452	70548	38.1154	11207.4	433.72	
-0.01	4950554	49446	38.1178	10074.7	394.34	
-0.1	4995017	4983	26.2239	1206.11	206	
0	4929309	70691	38.3028	11149.5	439.31	
-0.01	4950516	49484	38.0879	9988.74	395.89	
-0.1	4994920	5080	26.2402	1209.66	205.93	
0	4929400	70600	38.2135	11254.6	438.75	
-0.01	4950526	49474	37.9643	10018.8	394.25	
-0.1	4994941	5059	26.192	1233.21	206.51	
0	4929299	70701	38.0574	11198.1	443.64	
-0.01	4950778	49222	37.6502	10048.4	396.31	
-0.1	4994895	5105	26.2719	1234.83	208.6	
0	4929177	70823	38.2333	11201.5	442.57	
-0.01	4950068	49932	37.9917	9948.65	398.23	
-0.1	4994960	5040	26.208	1208.92	204.21	
0	4929022	70978	38.4654	11315.9	347.81	
-0.01	4950315	49685	37.9911	9972.79	305.11	
-0.1	4995098	4902	26.17	1222.11	167.87	
0	4929403	70597	38.413	11221.8	450.82	
-0.01	4950399	49601	37.9354	10055.6	400.79	
-0.1	4994969	5031	26.2099	1247.24	211.71	
0	4929334	70666	38.3855	11145.5	442.84	
-0.01	4950263	49737	37.8031	10018.8	400.25	
-0.1	4994974	5026	26.1252	1176.44	209.01	
0	4928883	71117	38.3303	11127.9	480.93	
-0.01	4949790	50210	38.1655	10041.3	434.31	
-0.1	4994986	5014	26.3107	1215.68	221.78	
0	4929217	70783	38.1945	11146.1	412.56	
-0.01	4950382	49618	38.1332	10030.6	391.42	
-0.1	4995019	4981	26.2931	1195.24	209.19	
0	4928324	71676	38.4576	11237.8	337.37	
-0.01	4950368	49632	38.0729	10006.6	320.47	
-0.1	4994985	5015	26.1748	1200.24	151.29	
0	4929237	70763	38.2494	11309.3	428.72	
-0.01	4950587	49413	38.1995	10037.5	391.46	
-0.1	4994964	5036	26.2312	1190.34	202.68	
0	4929579	70421	38.3354	11203.4	435.23	
-0.01	4950470	49530	38.0906	10052.4	391.17	
-0.1	4994965	5035	26.2108	1194.99	198.08	
0	4929027	70973	38.4307	11251.1	453.68	
-0.01	4950248	49752	37.7495	9953.11	400.94	
-0.1	4994897	5103	26.1505	1233.93	208.59	
0	4929271	70729	38.2279	11193.6	457.81	
-0.01	4950446	49554	38.0734	10006.7	400.35	
-0.1	4994960	5040	26.1665	1214.78	203.5	
0	4929002	70998	37.9636	11218.3	416	
-0.01	4950153	49847	37.8782	9976.37	371.5	
-0.1	4994947	5053	26.2812	1259.15	194.59	
0	4929126	70874	38.3494	11181.4	403.19	
-0.01	4950313	49687	37.8059	9999.48	334.81	
-0.1	4994900	5100	26.2894	1174.04	201.25	
0	4928925	71075	38.359	11174.6	223.71	
-0.01	4950202	49798	37.7665	10090.8	205.11	
-0.1	4995001	4999	26.2785	1218.39	105.11	
0	4929177	70823	38.2965	11205.6	224.07	
-0.01	4950569	49431	38.1171	10013.6	216.49	
-0.1	4994943	5057	26.2903	1237.15	109.65	
0	4929382	70618	37.9249	11165.4	252.45	
-0.01	4950325	49675	38.0955	10055	226.96	
-0.1	4995037	4963	26.1276	1170.68	111.31	
0	4929219	70781	38.6032	11245.7	227.02	
-0.01	4950625	49375	38.0071	10033.5	205.86	
-0.1	4994859	5141	26.1502	1174.1	107.63	
0	4929163	70837	38.2698	11270.4	224.26	
-0.01	4950201	49799	38.1345	10012.5	209.93	
-0.1	4995056	4944	26.1965	1185.17	110.36	
0	4928896	71104	38.3326	11167.9	620.03	
-0.01	4950313	49687	37.9945	10061.4	503.47	
-0.1	4994970	5030	26.2798	1181.95	200.33	
0	4436320	63680	0	11201.4	0	
0	4455514	44486	0	9979	0	
0	4495401	4599	0	1216.47	0	
0	4928926	71074	38.1994	11215.1	226.81	
-0.01	4950024	49976	37.9189	9997.07	212.78	
-0.1	4994884	5116	26.2009	1180.9	110.17	
0	4928800	71200	38.2952	11189.9	226.18	
-0.01	4950013	49987	38.2879	9936.11	209.85	
-0.1	4994877	5123	26.3168	1183.76	106.78	
0	4929027	70973	38.3719	11199.7	227.37	
-0.01	4950002	49998	38.0973	10024.8	209.09	
-0.1	4995088	4912	26.2919	1207.2	106.27	
0	4929095	70905	38.2095	11220.2	227.25	
-0.01	4950356	49644	37.988	10055.4	217.23	
-0.1	4994925	5075	26.1386	1182.89	108.85	
0	4436382	63618	0	11147.8	0	
0	4455544	44456	0	9985.09	0	
0	4495525	4475	0	1196.65	0	
0	4912292	87708	54.6908	13286.8	181.69	
-0.01	4930102	69898	54.3409	12200.6	171.07	
-0.1	4988096	11904	37.5227	3214.87	92.31	
0	4916199	83801	51.5755	12671.2	174	
-0.01	4934155	65845	51.4903	11546.3	156.36	
-0.1	4989782	10218	35.5726	2586.15	84.08	
0	4921181	78819	47.4255	12040.5	152.25	
-0.01	4939257	60743	47.3405	11010.4	143.55	
-0.1	4991354	8646	33.2029	2289.94	79.63	
0	4923159	76841	45.8533	11849.8	143.75	
-0.01	4941719	58281	45.64	10797.3	140.09	
-0.1	4991934	8066	32.0063	2009.81	75.96	
0	4431746	68254	0	11647.4	0	
0	4448316	51684	0	10647.3	0	
0	4493264	6736	0	1839.88	0	
0	4926050	73950	42.0412	11485.5	129.88	
-0.01	4944675	55325	41.9401	10544.4	123.95	
-0.1	4993114	6886	29.6189	1744.94	71.17	
0	4926236	73764	41.0948	11418.6	129.85	
-0.01	4945387	54613	41.0607	10450.6	127.04	
-0.1	4993323	6677	29.1684	1698.66	73.39	
0	4927228	72772	40.4813	11379.4	126.22	
-0.01	4945885	54115	40.0707	10378.9	117.95	
-0.1	4993494	6506	28.566	1624.21	67.79	
0	4434916	65084	0	11365.4	0	
0	4451523	48477	0	10268.7	0	
0	4494266	5734	0	1582.75	0	
0	4928423	71577	39.4874	11204.3	128.61	
-0.01	4947454	52546	39.1579	10342	122.34	
-0.1	4993836	6164	28.0134	1576.08	67.97	
0	4929026	70974	38.8595	11272.9	142.96	
-0.01	4947759	52241	38.6321	10306.1	131.65	
-0.1	4993856	6144	27.5326	1535.19	71.91	
0	4928712	71288	38.1149	11242.8	143.06	
-0.01	4947563	52437	38.0307	10208.4	131.88	
-0.1	4993942	6058	27.4077	1512.15	72.69	
0	4930148	69852	37.6969	11190.9	141.58	
-0.01	4947836	52164	37.6767	10103.2	131.43	
-0.1	4994152	5848	27.1281	1484.98	72.68	
0	4929758	70242	37.566	11180.7	223.97	
-0.01	4948536	51464	37.519	10109.5	206.37	
-0.1	4994274	5726	26.8831	1498.27	117.78	
0	4929896	70104	37.2417	11131.5	178.75	
-0.01	4948302	51698	37.274	10170.1	165.31	
-0.1	4994374	5626	26.7436	1460.16	90.33	
0	4930079	69921	37.4334	11108.3	142.68	
-0.01	4948861	51139	37.3293	10152.8	134.25	
-0.1	4994418	5582	26.7921	1441.38	75.28	
0	4929720	70280	37.1274	11113.8	143.85	
-0.01	4948902	51098	37.0117	10063	135.24	
-0.1	4994489	5511	26.5654	1417.43	75.3	
0	4930740	69260	36.8303	11095.2	142.8	
-0.01	4949179	50821	36.6391	10164	134.45	
-0.1	4994518	5482	26.4801	1420.78	75.94	
0	4930154	69846	36.7558	11014.6	184.95	
-0.01	4949241	50759	36.4874	10026.3	160.79	
-0.1	4994499	5501	26.4197	1355.87	98.31	
0	4930531	69469	36.5391	11074.3	168.07	
-0.01	4949194	50806	36.5859	10129	154.51	
-0.1	4994510	5490	26.271	1403.76	85.1	
0	4930662	69338	36.689	11111.3	183.52	
-0.01	4949070	50930	36.3653	10009.5	174.15	
-0.1	4994700	5300	26.1453	1387.06	95.88	
0	4930877	69123	36.4408	11057.8	245.73	
-0.01	4949497	50503	36.2939	10028.9	225.57	
-0.1	4994624	5376	26.1042	1336.21	127.57	
0	4929913	70087	36.4524	11119.8	252.17	
-0.01	4949465	50535	36.2125	10092.3	231.29	
-0.1	4994593	5407	26.189	1352.99	130.74	
0	4930694	69306	36.6047	11049.7	257.71	
-0.01	4949769	50231	36.4497	10045.4	232.85	
-0.1	4994762	5238	25.9861	1328.64	130.62	
0	4930233	69767	36.4157	11131.2	222.1	
-0.01	4949899	50101	36.445	10007.1	194.95	
-0.1	4994702	5298	26.0912	1281.79	97.24	
0	4930465	69535	36.6425	11050.4	281.77	
-0.01	4949706	50294	36.468	10118.7	258.88	
-0.1	4994847	5153	25.9013	1330.66	144.04	
0	4930301	69699	36.4629	11076	266.97	
-0.01	4949826	50174	35.9464	10066.6	241.46	
-0.1	4994829	5171	25.9355	1397.78	136.24	
0	4437318	62682	40.3606	11003.2	293.17	
-0.01	4455313	44687	40.0616	10012.2	252.54	
-0.1	4495422	4578	28.7991	1298.72	142.49	
0	4438157	61843	40.3882	11086.5	276.31	
-0.01	4455001	44999	40.0621	9991.08	253.65	
-0.1	4495384	4616	28.8363	1335.67	142.03	
0	4437573	62427	40.4612	11126.1	281.84	
-0.01	4455121	44879	40.0532	10072.7	256.49	
-0.1	4495325	4675	28.571	1345.85	142.12	
0	4930267	69733	36.6423	11065.7	289.31	
-0.01	4950293	49707	36.1668	10002	261.97	
-0.1	4994823	5177	25.8559	1308.17	145.66	
0	4930483	69517	36.5486	11046.2	165.79	
-0.01	4950119	49881	36.4664	10042.7	153.37	
-0.1	4994696	5304	25.79	1269.63	83.52	
0	4437345	62655	40.6961	11167.1	321.67	
-0.01	4455031	44969	40.5311	10071.8	293.7	
-0.1	4495403	4597	28.8527	1289.76	159.41	
0	4437353	62647	40.8153	11068.1	216.6	
-0.01	4455378	44622	40.3034	10096.6	174.18	
-0.1	4495333	4667	28.7326	1298.72	106.08	
0	4437259	62741	40.6078	11042.9	307.92	
-0.01	4454938	45062	40.3532	10026	280.91	
-0.1	4495310	4690	28.8277	1283.41	155.35	
0	4930823	69177	36.6665	11146.6	305.49	
-0.01	4949957	50043	36.3887	9945.04	277.48	
-0.1	4994817	5183	25.8731	1288.47	152.6	
0	4930337	69663	36.4039	11104.7	307.3	
-0.01	4950045	49955	36.4731	10001.3	285.41	
-0.1	4994953	5047	25.9045	1288.15	155.62	
0	4437076	62924	40.6654	11150.9	324.69	
-0.01	4455167	44833	40.4578	10060.9	294.32	
-0.1	4495333	4667	28.7944	1284.94	162.21	
0	4437303	62697	40.7063	11095.5	236.78	
-0.01	4455332	44668	40.7586	10075.6	172.49	
-0.1	4495445	4555	28.6605	1258.31	128.48	
0	4930338	69662	36.8657	11073.9	322.4	
-0.01	4949955	50045	36.6973	10076	294.08	
-0.1	4994907	5093	25.922	1295.91	158.99	
0	4437266	62734	40.8379	11165.9	330.34	
-0.01	4455042	44958	40.389	10077.6	296.4	
-0.1	4495391	4609	28.7702	1284.05	158.35	
0	4929914	70086	36.9915	11154.3	367.69	
-0.01	4950511	49489	36.7507	9903.99	330.67	
-0.1	4994819	5181	25.9011	1270.73	178.18	
0	4437038	62962	41.6733	11133.4	283.02	
-0.01	4455204	44796	40.7013	10106.8	254.14	
-0.1	4495283	4717	28.709	1221.55	116.83	
0	4929879	70121	37.3218	11120.2	258.18	
-0.01	4950183	49817	36.9541	9949.03	247.28	
-0.1	4994940	5060	25.9438	1237.24	129.35	
0	4930112	69888	36.9417	11109.8	382.37	
-0.01	4950442	49558	36.8902	10004.1	349.54	
-0.1	4994787	5213	25.9975	1249.25	187.83	
0	4929984	70016	37.4173	11154.7	340.53	
-0.01	4950365	49635	37.0458	10059	301.01	
-0.1	4994894	5106	26.0195	1242.49	160.66	
0	4929865	70135	37.4678	11217.5	371.64	
-0.01	4950307	49693	36.9754	9978.3	329.61	
-0.1	4994859	5141	25.9696	1264.81	176.32	
0	4929865	70135	37.1668	11148.7	363.41	
-0.01	4950256	49744	37.1063	9994.04	333.91	
-0.1	4994894	5106	25.8676	1222.07	175.26	
0	4929402	70598	37.1722	11226.2	322.31	
-0.01	4950009	49991	37.1754	10005.2	290.45	
-0.1	4994958	5042	25.9743	1210.88	150.87	
0	4929750	70250	37.2748	11137.7	383.34	
-0.01	4950126	49874	37.0631	10025.9	342.56	
-0.1	4994885	5115	25.8818	1221.71	183.42	
0	4929490	70510	37.4374	11140.5	302.63	
-0.01	4950227	49773	37.3496	10066.9	236.56	
-0.1	4994980	5020	26.0814	1239.32	141.62	
0	4929885	70115	37.5667	11177.5	391.1	
-0.01	4950395	49605	37.0526	9974.83	351.84	
-0.1	4994918	5082	25.9313	1230.81	186.1	
0	4929381	70619	37.8141	11174.4	396.02	
-0.01	4950262	49738	37.6437	10039.8	360	
-0.1	4994900	5100	26.0515	1224.14	190.34	
0	4929222	70778	37.7499	11166.6	257.09	
-0.01	4950467	49533	37.8548	10094.4	243.65	
-0.1	4995081	4919	26.1115	1226.69	122.62	
0	4929186	70814	38.0577	11192.3	406.8	
-0.01	4950280	49720	37.47	9992.04	364.83	
-0.1	4995048	4952	26.1082	1221.9	190.96	
0	4929269	70731	37.8268	11204.4	407.27	
-0.01	4950640	49360	37.4846	10032.7	365.61	
-0.1	4994977	5023	26.2233	1240.86	194.85	
0	4929413	70587	37.7746	11132.2	444.15	
-0.01	4949761	50239	37.9991	10021.6	401.68	
-0.1	4994965	5035	26.1001	1215.19	204.15	
0	4929441	70559	38.1689	11229.3	301.34	
-0.01	4950558	49442	37.3476	9966.52	272.1	
-0.1	4994908	5092	25.9802	1186.65	135.99	
0	4929182	70818	38.0691	11214.7	378.58	
-0.01	4950693	49307	37.4145	10061	337.34	
-0.1	4994965	5035	26.1525	1245.44	164.51	
0	4928557	71443	38.1672	11204.4	423.38	
-0.01	4950009	49991	37.7044	10037.8	383.4	
-0.1	4995030	4970	25.9972	1249.55	200.58	
0	4929166	70834	38.3869	11188.4	398.86	
-0.01	4950121	49879	37.8189	9973.44	349.93	
-0.1	4995006	4994	26.2243	1231.14	184.09	
0	4929407	70593	37.9002	11252.8	421.8	
-0.01	4949931	50069	37.9667	10006.2	386.61	
-0.1	4994995	5005	26.1909	1249.81	200.28	
0	4929186	70814	38.1066	11183.3	432.82	
-0.01	4950380	49620	37.8228	10016.5	393.31	
-0.1	4994980	5020	26.3245	1183.83	205.87	
0	4928767	71233	38.008	11226	418.95	
-0.01	4950256	49744	37.9665	10087	377.68	
-0.1	4995046	4954	26.1705	1184.52	198.2	
0	4929169	70831	38.1515	11156.2	396.4	
-0.01	4950300	49700	37.7794	9990.25	355.51	
-0.1	4994899	5101	26.1225	1209.38	185.29	
0	4928990	71010	38.0811	11213.3	470.46	
-0.01	4950640	49360	37.7349	10099.6	419.03	
-0.1	4995067	4933	26.1622	1195.2	216.92	
0	4928988	71012	38.1233	11264.8	279.63	
-0.01	4949762	50238	38.0513	9991.28	271.83	
-0.1	4994986	5014	26.0922	1195.46	144.61	
0	4929267	70733	37.9241	11222.8	428.99	
-0.01	4950485	49515	37.9183	10035.6	395.03	
-0.1	4994897	5103	26.196	1222.47	206.86	
0	4928885	71115	38.0211	11216.4	441.75	
-0.01	4950654	49346	37.9951	9977.04	398.24	
-0.1	4994896	5104	26.2742	1190.82	208.23	
0	4929301	70699	38.0386	11262.7	244.54	
-0.01	4950151	49849	38.0796	9993.93	219.08	
-0.1	4994957	5043	26.2794	1222.42	114.9	
0	4929007	70993	38.0888	11193.4	446.6	
-0.01	4950405	49595	38.1563	9933.29	401.93	
-0.1	4994897	5103	26.336	1213.95	206.09	
0	4436392	63608	42.4315	11235.2	516.09	
-0.01	4455337	44663	42.4915	9989.48	460.37	
-0.1	4495510	4490	29.191	1242.48	242.46	
0	4929538	70462	38.3309	11250	437.9	
-0.01	4950276	49724	38.2606	10037.6	394.6	
-0.1	4995115	4885	26.2427	1209.92	202.94	
0	4928848	71152	38.2665	11228	531.61	
-0.01	4950618	49382	37.8804	10079.9	468.27	
-0.1	4994968	5032	26.2216	1207.58	233.83	
0	4929751	70249	38.219	11175.7	451.39	
-0.01	4950694	49306	38.1192	9986.94	407.64	
-0.1	4994999	5001	26.1937	1218.64	212.06	
0	4929375	70625	37.8635	11189.8	438.79	
-0.01	4950454	49546	38.1992	9959.66	392.35	
-0.1	4994879	5121	26.2095	1181.35	206.47	
0	4929101	70899	38.256	11272.9	440.56	
-0.01	4950264	49736	38.197	10045.1	396.85	
-0.1	4995014	4986	26.2556	1208.07	205.37	
0	4928866	71134	38.0781	11258.2	443.25	
-0.01	4950530	49470	38.017	10039	397.3	
-0.1	4994957	5043	26.2033	1226.92	207.18	
0	4929439	70561	38.2058	11229.4	415.43	
-0.01	4950429	49571	37.8562	10050.7	369.56	
-0.1	4994962	5038	26.263	1179.37	197.21	
0	4928788	71212	38.2021	11188.5	453.27	
-0.01	4950199	49801	37.8607	10006.9	401.81	
-0.1	4995091	4909	26.2282	1203.18	211.96	
0	4929624	70376	38.2052	11250.7	451.78	
-0.01	4950134	49866	38.1714	10053.6	411.06	
-0.1	4994988	5012	26.3226	1216.74	212.07	
0	4929069	70931	37.8215	11178.8	452.34	
-0.01	4950231	49769	38.012	9976.75	408.54	
-0.1	4994982	5018	26.2645	1176.9	211.46	
